,Religious_texts,foolishness,hath,wholesome,takest,feelings,anger,vaivaswata,matrix,kindled,convict,diadem,rushed,saliva,revelation,indirectly,open,distortions,expecteth,perishing,rage,unbridled,looketh,washed,nursingmother,caper,prosperous,lightmindedness,imprisonment,maghavan,supported,distinctions,lambs,illumination,mercury,partakers,tell,build,neither,soft,detraction,thirsting,filial,shortness,mentally,land,nonexistent,ignorantly,warning,conceal,events,fare,occupation,commit,shocks,performs,noseconsciousness,certainty,gluttony,gospel,guest,argumentative,axletree,tillage,countercurrent,approveth,mood,impressions,bull,valuable,visible,siding,cypress,possessor,propped,sacrificial,separateness,cistern,amiable,treats,let,coward,handle,something,descending,lake,drew,disquieted,felt,ends,afar,remedy,casts,i,affliction,illuminating,pained,aristotle,disadvantages,imperishable,incantations
42,Buddhism,-0.36984369412540286,0.3533602930007858,-0.0011445253686454473,0.04516572939743386,0.11223407963542194,0.0389757834651632,-0.08811726037726038,0.13150393007518968,0.24691231446375195,0.20562781115275436,-0.09175772672440423,0.06841603277345011,0.02070631086293068,-0.0629776894821846,0.061660854415162177,0.027824132906613914,-0.02111432818927517,-0.03283300666486245,-0.012509996739660459,-0.060427988666025015,0.05513886651385385,0.07865309976870227,-0.09986620072732486,0.19973266328075912,0.036617743414321946,-0.04361920900696003,0.16778817967327336,0.06698803321588966,0.004454481634150825,0.027624399822713697,-0.023667229993196127,-0.010345755181473364,0.029950165484035632,-0.009724377272463542,-0.13567155140056755,0.10425152270127924,0.017228122442802488,0.15781357340238003,-0.03215370471332658,-0.03128154530557301,0.13137086364585493,-0.0578831029035003,0.025537884241791556,-0.038779514803775755,-0.0781906882237868,-0.13523350462608152,0.004491631623351127,0.005322615841699344,-0.019587878574726197,0.02183308914248394,-0.06483026127628139,0.0028776276903882854,-0.014175615388484167,-0.10017541928716482,0.05900189052505924,0.10209975996367923,0.03353161866065925,0.018577593184422564,0.16133475426498056,-0.03202621124068944,0.031274302676319476,0.05410993101925991,-0.0882280695693268,0.06358725541658511,-0.0890388884778855,-0.08505445020831293,0.09166293347037541,0.018978040156025996,-0.11383765267214055,0.13851873240264992,0.058147888052449345,-0.03784687332942276,-0.07136658444192043,-0.14434427039328548,0.1493919182074653,-0.03389364786353953,0.10258626934258291,0.0641213922055685,-0.02330968586883574,-0.013374759853856031,0.008275193204265362,0.0816964755357511,0.01142722187362261,0.13378827133082083,-0.11638826638737274,0.030575223216802686,0.007269196515574018,0.11183377695743803,-0.10447677604689491,-0.06742826389842946,0.02482484915375525,0.0685538540892686,-0.0770806016013926,-0.08758721604718216,0.10587129033259553,-0.17595616114332213,0.16571417839386093,0.03983686017462981,0.09334284680448661,-0.010941942469875378
43,Buddhism,-0.193690653274946,0.20007659400583908,-0.0130413307557573,0.0883628710573807,0.08019733929396847,0.0448981915730857,-0.1515043241690516,0.1096874183001863,-0.18410448852093483,0.3097518560031843,-0.018245413365844267,-0.07712731374997864,-0.2649829994873426,-0.07763594615658606,0.10852632288351981,0.037330325084231356,0.04850389459835496,0.0528210504612927,0.00030220458378293224,0.03203908708016001,-0.06794104983919261,-0.06478952803160073,0.033866747263544564,-0.00552887269693289,0.004768249852174611,-0.04778952078927947,0.04536926771962355,-0.22656833548794605,0.045483018252192094,0.08969317651493464,0.049065173931507514,-0.00990573082710373,0.0540472071363087,-0.006557443187386422,-0.11103734771751123,-0.013984565709287317,-0.06287896625448489,-0.09923913872884423,0.019843144723706563,-0.07917434162907419,0.1648714631753161,-0.0170380703594514,-0.05887865976152392,0.035424075346761605,-0.007171575232926593,-0.08609147890801305,-0.008888674607712586,0.041584994511232515,0.002884757657644115,0.007480992027402857,0.050483915079005806,0.09872771504897727,0.08547533708164472,-0.1005407518561766,0.08769764059175196,0.007038107313798402,0.07055277761098995,-0.06475894335905077,-0.10252880707869887,0.09432918468311727,-0.1003195677122193,0.1019763770532231,-0.07497937054741337,-0.026993721820442587,-0.09227547115010767,-0.05869425593161082,0.040394907518877046,-0.11916596260278303,-0.009489238470255488,-0.012779525556931721,-0.031339000727091705,-0.013895336529000869,0.0020328461912025703,0.12171389208797621,0.015541200770165983,-0.09503593988133185,0.14130309324067222,-0.09564306094930816,0.11419334021273454,-0.0703001884988007,-0.0292011873664582,-0.014154722288398458,-0.021686750049412735,0.09238527987577883,0.004190000986500761,-0.0774262848441076,-0.09135014930393089,0.03302310699419195,-0.06324823937734969,0.15582690914998834,0.12144647771130142,0.009260774144641779,-0.2854203971239979,0.07698400047168213,0.15338413695540293,-0.25937816350026643,-0.07501939529693857,0.09947502493827355,0.12242243339432367,-0.11384441753405691
44,Buddhism,-0.6481109076890965,-0.2602759095774995,0.010854362468710977,-0.16050385995166994,0.11005884654371376,-0.15499529372664464,-0.037761997222619734,-0.13025671449047938,0.14443943542639437,-0.1005781211697145,-0.04877072542884279,-0.03644357312207555,-0.005128196144342572,-0.14451491916875933,0.06574360780731142,0.039218516626092464,-0.02487815956372547,-0.020189898862714176,0.011622730166251578,-0.043819732385308556,-0.11182356946802388,0.03155314472489039,0.1175757371803001,0.15608656729011858,-0.07556267029651552,-0.11251100739400255,-0.13655319074837322,0.04998809459266728,-0.1182162489322321,-0.03447503143941759,-0.04799226654888086,-0.004022818938570432,0.021911619792981073,0.04487251552633839,0.0482534108126513,0.05792885961874213,0.013516857718865042,-0.09748086604356608,0.08278654754049666,-0.06742391290352416,0.1361263612437997,0.07003242895270512,0.017543232620223566,-0.004451457358180566,0.11107790363252691,0.03112800743128498,-0.036973853088794806,-0.05784447681824359,-0.04861216088209006,0.03725678612659949,-0.11733100155063123,-0.030175042193852062,0.07067115723459687,-0.10313414834727518,0.01815399609291801,-0.013601503701555103,0.03634601835513144,0.1438357398324363,-0.10104971974454353,0.07542246363067413,0.05568532401539125,-0.006056983479301448,0.0028851915647841553,-0.011401773947569709,-0.024418318341431183,-0.0011847916875489825,-0.04035929370548655,0.048729174702832063,0.031651607542118466,-0.0632345765475663,-0.01795891076197979,0.027802023089511005,-0.03713989011921002,-0.048084865141903015,0.07835452210335815,0.06016801713155053,0.0024714060571362846,0.03162709522209445,-0.011282189895231144,0.10212740402173652,-0.06617310437225941,0.0330363769543939,-0.025297060327353,-0.06484087358203662,-0.026462302845367373,0.06627675160063311,0.03901429079630305,0.0595585608675184,-0.03804513099913677,-0.02108398139568888,-0.05853899676892145,-0.0937332937176151,-0.02739357014217166,-0.05314292622555322,0.10410454711035973,-0.07379524958080513,-0.0028743583199071225,0.040695532458895914,0.017841289746884027,-0.14013856886383155
45,TaoTeChing,-0.3876031481735357,-0.13507158531796457,-0.09005848258280738,-0.0985919325366987,0.03471490354649535,-0.19372254122517416,-0.018826892485784306,-0.06632372756315459,0.09612649246806879,-0.014472760266284945,-0.06014561050345995,0.09026423929004063,-0.08377209591254374,-0.005556847820564677,0.014289786532688406,-0.09943244517195222,-0.004097449487969678,-0.06824807088485578,-0.06793601833570007,-0.018821605889682593,-0.01978751593614325,0.08871314428781467,0.03928265659682588,0.15701460240446244,-0.0829266401140164,0.0777010703346446,0.030325174757754918,-0.08292950927596016,-0.05291811352135351,0.0449104812290537,-0.001577155364322774,-0.061249223593755314,-0.0018399570628399428,-0.003817045981654498,0.12871252440007547,0.05678486248066588,-0.05157060979428446,0.060535802615957285,-0.09181508601700315,0.07793919400147092,0.023509684370278464,-0.009832280320681536,-0.06948136358823605,-0.21293824318087362,-0.09327705678455785,0.01684658279146454,0.19225173484485417,0.02436259271403734,0.05442091032698079,-0.11257945431025154,0.04031813977779656,0.12434406288026909,-0.10626240544791708,0.12683956551265793,0.01480407515710039,-0.07920502002254232,-0.11519036794331118,-0.023502862312917844,-0.1339427791892108,-0.07994241056903399,-0.10758072295873429,-0.06476786098080585,-0.08878497975480955,0.08087462788677034,0.20124445987075773,0.0116776865783123,-0.09451020766289904,0.04927882176030074,0.09545518023244251,0.007667070221569804,0.09275456301918267,-0.18398829007520529,0.07612201865414477,-0.10492935469757105,0.006025107500411749,0.06750162017129412,-0.02624682130395477,0.03565968368115057,0.0690155778631864,-0.2298247119909654,0.15595371311765963,0.02744867501837304,0.05003062086414493,-0.06329845902051426,0.153076486051315,-0.0889288239085069,0.002732111255335054,0.013585617580819508,0.04817000745349441,0.23307490999856964,0.08385521900211787,-0.1822499585266617,-0.021066497528896274,-0.031054315266634096,-0.1310942965094356,0.020746477698316782,-0.04562546805999105,-0.07505617176397002,0.10502777485030927,0.05643331402422207
46,TaoTeChing,-0.23730704911687023,-0.029184539022712976,0.05350173287928995,0.12063560648308458,0.020193841603562558,-0.030764229153784746,0.05530014003931048,0.0938249204464429,-0.22029204191261426,-0.2413475199008374,-0.09400548539346007,-0.012033487902953182,0.030132171395847892,0.07216082289404017,-0.16049302600521134,-0.10147854843676851,-0.00951771019171627,-0.07218086531182955,0.18720786827789457,-0.12746739835200324,0.35435154497273824,-0.05000363482511659,0.1808381493718396,-0.38190487551265434,-0.08834251458379774,0.039802212280469935,0.21600262553422678,-0.05519496970406864,-0.017115853776061476,0.07714827990414112,0.06691180016259662,-0.14786588494374164,0.13659349041951324,-0.04526616002210917,0.054582874525695456,-0.018228850597197196,-0.039959353131341614,-0.05711894851349773,-0.061805262464150815,0.14484003993304603,-0.06300696250348377,0.1283757621615778,0.03655486619868474,0.07090991380538893,0.07953294184049771,0.04569754072661484,0.07711125791876937,-0.1059089967652375,0.01803978695101073,0.06279687397854816,-0.09784464382083279,-0.013585072284803355,0.10579517965570853,0.023160586594561373,-0.10239965381925886,-0.01556431985044879,-0.034892368021558824,-0.035799860333583886,0.0030931346673156567,0.07504581981917308,-0.06423954393784505,0.004449790554363757,-0.05023517661944624,-0.053327394659520806,0.12685107210479932,0.0464417454596494,-0.06761721455880489,-0.023114624956089038,0.0015317145338465733,0.02063934516385729,0.020802583480361122,-0.048806699725237136,0.07801289101361442,0.023894209195296716,-0.00047142067573197223,-0.1428358709556816,0.025819169374423096,0.10070133024933753,-0.022706450034254717,-0.0336335564144332,0.01739052858421176,0.0918230397705752,-0.03577782686493491,0.11289293007724127,-0.04263924016197232,-0.07796577971577855,-0.04687302178849559,-0.023144628119913628,-0.041767495337852074,-0.0453286990719299,-0.060030310493435726,0.0007537748690876645,0.017581256535331054,-0.09849010726201941,0.06426770377892774,-0.01825958910405876,0.11339333840431402,-0.06949187975023731,0.004498565936879173,-0.009505548373955702
47,TaoTeChing,-0.4177543402912917,-0.06955154714057561,0.012714303211167578,-0.09877398568826001,0.061176474858019206,-0.1307372761760146,-0.12439404878679347,0.05391343059374041,0.01371394259389207,-0.057365561411944876,-0.0015233107256676993,0.010652077437674235,-0.08736837070321396,-0.14691534200514714,0.051345001966608045,-0.0540512777657923,0.05974132288851788,0.05170709533442031,-0.022317418507685212,0.14164165478082982,-0.08953862154865005,0.005121427576694235,-0.017988530307535416,0.015169100087683693,-0.09323553447065523,0.1288064376311681,0.058334328381574915,0.008913752719367903,0.053730518005959946,0.03583963754714255,0.08126783313939473,-0.08119658256749955,0.08815692913483955,-0.03397936870736865,-0.03188300627425862,-0.12476207998117489,-0.1384810561998457,-0.01078170862563239,0.1037808236831275,0.07164205544175076,0.05197413401675297,-0.14473663882371907,-0.08548395413577485,0.13763455677839934,0.07576022381788106,0.05391844822218089,0.08021643795044896,0.0037767893970988534,-0.1007296139980406,-0.15924108889728125,-0.09550385640774499,0.00874404800710134,-0.059605358539149916,0.05923723349268489,0.06623294136426452,-0.01892318460020224,-0.032567642551859476,-0.007671358804516314,0.08110820488276976,0.13371845222812642,-0.040612494361292474,-0.06170254075517516,-0.05863480558733256,0.07506213092282116,-0.2039288765906637,0.011607530218049297,-0.11250591313708752,-0.1968091201122873,-0.24410051177921788,-0.012806730163990908,0.08023576147917498,0.0524365436231589,-0.02392036247509726,0.06883942260230387,0.08148919821126258,-0.17486096557753947,0.06478532906817669,-0.20513091908624104,-0.08757134399234384,0.041739264056859196,0.016504241673433024,-0.029319893749910463,0.05861523619159125,0.0038734237846140113,-0.05710765819521551,-0.060829015117302494,-0.0568011242588136,0.01509286105799488,0.06435198716787784,0.20634042557584653,0.04746747471706149,-0.01657847374828458,0.04695022410668864,-0.03512852568442724,-0.06857790205000287,-0.06832182060720822,0.16368281511714766,-0.14702842398564736,-0.01271793123373624,-0.20832631602076995
48,TaoTeChing,-0.5864243508191876,-0.2619249136624922,0.034022435873522744,-0.057696546986337624,-0.11141289427084287,-0.23437930887595093,-0.08182507747302384,0.008372233031109661,0.11112679596244582,-0.12669285746201459,-0.1452578858623849,0.025237717350187757,-0.13459153966210902,-0.037322957376787584,-0.026779091315410807,-0.06780131095399397,0.11611570151072986,-0.03233113888375652,-0.14040946405398275,-0.025849927328949387,-0.10215659878615488,-0.015205918244743113,-0.04294282660524751,0.06745028813760044,-0.015088951582092057,-0.014844038974597497,-0.10561684405063622,0.0026944933621517444,-0.007579942964378277,0.10058668510412523,-0.1035173892981653,-0.06432539273224279,-0.060106336720592235,-0.0214000214341708,0.09441541864263986,0.03663868342179149,0.10236280792874776,0.027692335065652787,0.07052177478017901,0.073637604994804,0.08228216584018103,-0.029946006971061104,0.02884963815349586,-0.025938118137191452,0.09343525385183162,0.12015696364822138,0.14163795136501633,0.012868697926223565,-0.06618240957305904,-0.12877308147307123,0.004345798247438366,-0.0234331001051685,0.07078533195965536,-0.07114357847022804,0.003423136165498573,0.024004881281627633,-0.08544996125629037,-0.027174285686910764,-0.143036781261299,0.03273291642640526,-0.1065543845024025,-0.1478642410984142,-0.00962454590291623,0.046234064098036175,0.06808663613785079,0.057088381583175064,-0.026911104412414878,0.016342125287815593,0.08832231878500393,0.07398873711374332,0.00342253762566044,-0.20605935071920498,0.04436543008936814,-0.012054116254353318,0.046023679953341876,0.010412147049346046,-0.0036294147485194943,0.04888592298316461,-0.10180675717703316,0.015303708914478704,0.03224435219319269,-0.05813521641505622,-0.03852787256096906,-0.06757660740443637,-0.05931740422673369,0.022926410427206282,0.03254745480067263,0.08862794737173423,0.03216436647927865,0.13579942357919747,-0.03818465438316433,-0.09214977128665813,0.044976295875116784,-0.11008402458623669,-0.00910902349374345,0.009214903447798201,-0.07172942516860795,0.01814729232343292,-0.025744862000351306,0.06566782272915418
49,TaoTeChing,-0.5773094796731904,-0.242383808762939,0.02636810650225638,-0.03364267488320138,0.010469090814677944,-0.19906547984969686,-0.023888476987115295,0.15950666594587787,0.03219548807786089,-0.2117608609282043,0.017351881650600226,0.11453439450453515,-0.1392266701449872,-0.019550965377000937,0.1439298283460133,0.07697307113955916,0.03317226702550624,-0.00625374479336648,-0.14423627842843836,-0.016058384291082556,-0.03096894045360569,-0.0215233572441303,0.026899599467007828,0.08129408209285971,-0.06416794749535995,0.04435193669635748,-0.08515490688877506,0.12888878898670814,-0.06575733633259624,-0.07156097915966055,-0.04504846753889632,-0.08716947113743076,-0.019482317910639646,-0.08230991541969125,0.17552726285751635,-0.03897396211511647,0.15521982526307498,-0.10591944678668742,0.04348211922625025,0.02151926014798797,0.02935881831652215,-0.004416697816244478,-0.044879727057694746,-0.10107163138387425,-0.18818379916645228,-0.1262804454436228,0.026783799904350813,0.015417348110649048,-0.09139049370372486,-0.0386316549867321,0.062480063662454566,-0.03879715332012027,0.10333512968315721,0.08966336008628911,0.005738701057047739,-0.026946712678770825,-0.07412416508010684,0.009140438308047907,-0.09187314421743104,0.01618257787568252,0.005212538957241409,0.02681896669509348,0.07112399435854712,0.0024313500003078042,-0.0487365584796043,0.106689662337836,-0.02756052645348773,0.0237608049970468,0.01604489392833066,0.12345073237699765,-0.0061879256955973995,-0.019667724456803738,0.035461701649107384,-0.12062837189856643,0.00013413899881400818,-0.01039933422315325,-0.013767780569907,-0.029348651503939616,-0.21217861486118822,-0.06568905715797219,0.07754898262959373,0.013847400395101454,0.07407924097863693,0.003780804434698817,0.02543887884002215,0.007595375211296781,-0.1592791856929283,0.039018909575322946,0.07746808906911636,0.020813587424650764,0.06857842182409425,-0.013831076449367234,-0.028563098880097858,0.013481014109039157,-0.06822348797381685,0.019022159289287324,-0.0535404827717563,0.01895933902024613,0.004408334798082362,-0.010346442040432205
50,TaoTeChing,-0.7275050414089183,-0.23381586173144855,0.018539394308100768,-0.14878068131884561,0.09075084674830225,-0.20651812526089783,0.03574011809036687,-0.10059582550809668,0.04401346995391166,0.02799953242011152,-0.03045219042857276,0.07170533397129443,-0.010691540419665971,-0.053208651516042337,0.023749797644913234,0.04854508016567773,-0.04253105003930438,-0.08606869022361281,-0.03193795842686093,-0.008859276332785406,-0.08699909820062354,0.029403823418614018,-0.03413566016021092,0.11729431605408983,-0.04462520562425115,0.011946981587019139,-0.07769167767045856,0.1106606610145722,0.029087283576905654,-0.12816824850685365,-0.09384906465965744,-0.06582414229403935,-0.06633911206149568,-0.0055076126035132475,0.11720905963378264,0.07897563134510234,-0.04125680412580957,-0.01859529692830097,0.03098702789482185,0.11493681800937351,-0.020447902145333447,0.057776851141179135,-0.059185648802212484,0.000643016814531381,-0.0781776714997494,-0.07766754917900284,-0.022138701210808638,-0.08386623705996958,-0.0009903749908077573,-0.05204666452162157,-0.03831022396740685,-0.009275993746395525,0.06727985970069081,0.08982015709078679,-0.0352375440112515,-0.090860065727664,-0.1450054138615677,0.029174331605755346,-0.0651593930117631,0.0016636652228694765,-0.014520013100513986,0.10011809091289468,-0.05076860849939299,-0.05965037025891342,0.10389417330695563,0.016715897358008117,-0.004159522188055889,-0.05179663541612655,0.044401307499760734,0.01876409649753323,-0.009732940624535771,-0.019573733542513832,-0.014212543742193027,-0.06813852989767452,-0.04415235538512143,-0.06053427421029304,0.030399473098863358,-0.025192196815147873,-0.021500365366289933,-0.1691184628561456,0.03621697946790494,0.026857862959350238,-0.0453084176178675,0.0031593848732498846,-0.027186105200818506,0.011020611882427677,-0.12235368268467102,0.03291760378208609,-0.04559865167817893,0.026008635491747246,-0.009596171303621264,-0.02120762400366119,-0.058928872205468684,0.026246135117117216,-0.021078142397665423,-0.03995996906045668,-0.012487504696657612,-0.002244873382829588,0.0736131457772801,-0.04469243472266441
51,TaoTeChing,-0.5551323880656005,-0.18904972167466252,0.021328097312150743,-0.10336325048078882,0.04874820894454617,-0.1713573578510429,0.016062264991069802,-0.11765365806658787,0.0860238408215988,-0.10224675469037033,-0.07158182755095503,-0.0027033164207801133,-0.08132582474675346,-0.04719641033572196,0.03650448107403557,0.04780819539182634,0.018133150427483882,-0.06779428571932888,-0.022243410595411295,0.027009483156553812,-0.10259900882394174,-0.03750847524830628,-0.007454898907249624,0.07409661148944573,-0.14585300862787934,0.054157229989286966,-0.004891254652458414,0.03974482229294595,0.04959790705893864,-0.10492729445500729,-0.02889422327536579,-0.10722168101941956,-0.0611641798616143,-0.020055423902971867,0.07975421229549488,-0.08696228661930736,-0.12902405600161163,0.027622099413074672,-0.013035196793438805,0.0007131659198111822,-0.055721410049484325,-0.049275400993258604,-0.04641936789423063,-0.051089337946058064,-0.2235335935495012,-0.09101359435147229,0.06071756879066236,0.007696945372454115,-0.09768102014057965,-0.13693965433111524,0.0286488744318483,0.018580863148064355,0.005852953574080079,0.02483996090839511,0.07744828678570705,0.10254270782869533,0.080919117641834,0.06779219421413772,-0.22669972477862885,-0.09162266518461921,0.05234588276754068,0.05891051629122266,0.01123542924693206,-0.0005378931594425001,0.015284814587463275,0.05699336260800857,-0.07409832356945975,-0.10612896944647623,-0.10409701714423746,0.10466357132361769,0.21621251608838057,-0.01858882948570012,-0.0443275663394462,-0.04589229195553738,0.019488481156015362,0.03895970410004062,0.046795328407740644,-0.02408532897422326,-0.05598875953779436,0.05063844610410663,0.004965353155381386,0.1971079586977686,0.005380181402258834,0.013660990581772907,0.03186720467177288,-0.015501666989681851,-0.047688460090930064,-0.0019361057870327326,0.10052961498805112,0.041493067744585534,0.09927343595568018,0.19463042036024375,-0.10300547655890382,-0.06341647749620723,-0.041863242193668944,-0.007530627767802301,0.04380300274179688,0.1709650545506406,0.04154078214043307,0.039101586692043985
52,TaoTeChing,-0.5539889268575269,-0.08260780462879608,0.021172169612115543,0.005410327282608864,0.05421817377906735,-0.12502863512308823,0.03470301561726756,-0.10096219168146638,0.023973392147067934,-0.20053476117235838,-0.1682671704519025,0.09152350919464786,-0.11896491306656146,-0.07898221120501699,-0.08145449956098605,-0.12616049600777263,0.0619203124907949,-0.030140297831592843,0.004880447928315316,-0.0103754758962669,0.0899633707722282,-0.08602501944668516,0.16679931805422907,-0.09744500099145659,-0.1464821791279471,-0.003498439145353857,-0.004649928117253546,-0.062340603216353194,-0.0958037370199233,0.0176469599555505,0.02570218156422766,-0.10932402230359246,0.045907773493702723,-0.06545632657956973,-0.015465737204009141,0.003489193847808683,-0.07125813153398444,0.02324562940318135,0.08237035432559778,0.10712897952614542,0.16821776649155318,0.049942078463333,-0.058570039919028816,0.00973899197355671,0.25936397533507116,-0.06989294995698521,0.064887449236713,-0.027759065584271145,-0.04680021241877036,-0.11154997105996343,-0.14980167738959757,0.13445611808361196,-0.0029993249994261667,-0.014252866524835999,-0.0451916785319799,-0.04488009205326688,-0.09961677171047398,0.09016675570571658,-0.05576578432711455,0.05207258642282587,-0.12614182958170297,-0.1060311042168561,0.03192512274806229,0.038309150516724934,-0.031225415391514657,-0.11463570853992414,0.04960805906575996,-0.027705148882627078,-0.03260724922287559,0.019615381249096585,0.11349702197444282,-0.07102311869274254,0.007782070789435424,0.04375512794339323,0.03276225044512585,-0.0637096750355905,0.05589431034005624,0.05032422605134822,0.11290111077661018,0.018333381307094915,-0.1776101414266219,0.03149612866836791,-0.02120326874118036,-0.0322157625138805,-0.11603476600103908,-0.0034437711027266527,0.007509111108265257,0.15238651342722018,0.08110587646881193,0.05278895952933702,-0.1000717363684924,0.014978705607205935,-0.09053287272596784,-0.0018226608163452302,-0.07692047493926528,-0.003417707494806433,0.05789302315580968,-0.04244750097342669,0.05455071270733259,0.011016869699368728
53,TaoTeChing,-0.677664386029735,-0.13350303479688988,0.03997981069777551,-0.18289474322327087,0.09628784547714729,-0.16040100781615726,-0.025789609027142887,0.008634508262395323,-0.058002516935515364,-0.07804860183437619,-0.07774786289305584,-0.007795913245418995,0.015177340944863997,-0.17953316950337037,0.030704132924895468,-0.040382641536189555,0.0306117215565583,-0.08728459153782592,0.023334775890547554,0.06255875694919724,0.06723656839377494,0.04863945343507986,-0.02052944021904461,0.05284886264081195,-0.1370113926101983,0.0650278305406537,0.04328368497222647,-0.05866318228153251,0.022612040255084315,-0.05108004250972591,-0.05660480894408869,-0.18069736011551543,0.08922217865422356,-0.11164760240228003,-0.007831767347632742,-0.0512009244922197,-0.07749778328834439,-0.09230853798569803,0.07477088080729456,0.07902018066810308,0.019593036403016878,0.036672302601278475,0.004233479479253859,0.05535437503867977,-0.08484936626631828,-0.009166962355470851,-0.02094810487511899,-0.04177124421150557,-0.04507307692821184,-0.02160743046979702,-0.05139499054440037,-0.006839443468975233,0.08005014795823341,-0.0066777590270510855,0.08030762761538585,0.014403098507557176,0.04355578012034432,0.1328938199971739,0.12631553455743172,0.13677397340629616,-0.05546357296211353,-0.10120730234844007,0.010033854964615029,0.02250426292942902,-0.08142056637631442,0.1024103866552895,-0.00017760644325815665,-0.016335521349060637,-0.04579099999898292,-0.027546535552482685,0.06341146522153829,0.01325428371156075,0.03162758112464815,-0.03644807470921578,0.10482122863108462,-0.06472701526784691,-0.03361252217203154,-0.09115736175346914,-0.051904655566213265,0.027408684874638302,-0.0047582492593563125,0.08199746871959648,-0.06826208917815928,0.05945681783851582,-0.04270111747613978,0.0039149727046877405,-0.024290737905625852,0.030401865334500493,0.044461406627877946,0.08206007983872006,0.051181181058342934,0.021312143530574493,0.055673483640004594,-0.024273000850665537,-0.10477274494549488,-0.16354719089019087,0.06054106486821616,-0.1367401755291402,0.09897806838639059,-0.049855464241017805
54,TaoTeChing,-0.475650295242888,-0.12471466572018736,0.016937556317368516,-0.01989807311956159,0.026853138881331364,-0.14391922187299078,0.012116799301583743,-0.06115779464976077,-0.06943378116666246,-0.10449273945819108,-0.11578403487445801,0.08095274504057934,-0.02264667516888466,-0.010435616101711925,-0.14522931935659977,-0.13642584730631455,0.05232601509531226,-0.07566992442697401,0.008549042457205114,-0.040458505450206204,0.06425829711387818,0.01091077934402672,0.13691299216476507,-0.08714068354481512,-0.07382357395869081,0.04741191095171791,0.0959907144720466,0.1094039594739604,-0.021854762380648547,0.09656634585509645,-0.003152813058178644,-0.15945256362797758,-0.0006608345896797821,0.03554018553857585,0.1547754942083273,0.051286053140350264,-0.07434104552249392,-0.027263766379440897,0.05262951618505861,0.15570585570317744,0.03930905457967043,0.01706565047075926,0.02353747096702221,0.008320218034888438,0.11207320579735185,0.06671908846555423,0.17024310713825908,-0.02078179207700444,-0.06633010240125158,-0.09451644376843926,0.015526847187846136,0.07439808417210247,-0.18274221593667847,0.049195119230500864,-0.04428443197220829,-0.02775459660222024,-0.18142021255091328,0.0005227312088248197,-0.05390805208418608,0.05142837140516067,-0.14316680676577492,-0.0017191204908070345,-0.06498097664908421,0.05813903295423923,0.04722481609203763,-0.0754360161185334,-0.1492527508931528,-0.13000952886398703,-0.053259812793949105,0.16270580040888924,0.10025364314900434,-0.07495567934096338,0.1627128612253949,0.01419662461623811,-0.07340236324697615,0.05383493093976612,0.09181994469526163,0.0003527556095792685,-0.09164847807809644,-0.0924869748329347,-0.027958590762403035,-0.031008824821122306,-0.17537749998191748,-0.09844923194943557,-0.006926377626714441,0.034100537820603814,-0.015796287208526345,0.08825287698583445,0.0432999965978271,0.050054989661604425,-0.0318042907559494,0.17013621540405383,0.044046638147605656,-0.019393737098709226,0.007288490400166533,-0.1273714000842737,0.20645592113289268,-0.01709557023045108,0.10441380917617654,0.08022473483381395
55,TaoTeChing,-0.7799490077482797,-0.27357977104880254,0.028114855526532923,-0.2003106978699521,0.11621385271868806,-0.16385121552630177,0.03013710034087206,-0.08854339633832785,-0.02077543932645012,-0.12474381922730592,-0.12092306229638013,0.008745001874560128,0.03620362188056776,-0.0872861139787648,0.016316884554172382,-0.005975635810092143,-0.010836616928063559,-0.0887739810131149,0.04174833000310139,-0.027008586197828137,0.03214020016594453,-0.024207389808329306,-0.055494378110327446,-0.05171288839107912,-0.09471203780809599,0.011522706691173187,0.008142435354846187,0.02285033599801306,0.0781320748472138,0.017670593382654434,-0.0074172436048260924,-0.10172338382452642,0.026145164698768264,-0.06182394190041158,0.02209189403196435,0.009836495283046368,-0.05132180743671441,-0.06289623630957464,-0.023220571024395575,0.002769779838301707,-0.013752744715311325,0.005706740058353509,0.01575148977703199,0.032397139144309896,-0.0038412539848314354,0.03568772621667118,0.018688201423262524,-0.07763604849229887,0.07805400867141345,0.035964375921492875,-0.05256796354484855,-0.037078488860812234,0.023981432233409265,-0.07742961125548718,-0.009567846246187457,0.00416095487285239,0.04773230345048324,0.0695525152012353,0.07753131423907728,0.016488628189949395,-0.031573342870408166,0.05350013065730334,-0.004631875652432231,-0.03771455810045143,0.05566347615623188,-0.028688124779890776,0.023914307578620186,0.05433775564132563,0.027130722483256955,-0.022682487518783476,0.06568830571646674,0.028850427738358556,-0.07337506171504618,-0.003921480462961852,-0.026530197134644076,-0.012005691708736702,0.010510891070983864,0.05688214945040669,-0.05023457182140903,-0.03333890118308327,0.03391132647596683,0.08022301749868475,-0.016731264277950963,0.07275232331891628,0.015571383860352344,0.007899224859074508,-0.050692249596092157,-0.022057136540833695,0.06797417657692342,-0.08500084291989525,-0.058640907859022935,0.055634029624895595,0.03389940096654678,0.016721701344344954,0.12750417061513078,0.04211617409598667,-0.022135021695480747,0.04420109739902489,-0.012602807921675318,-0.013767914431109326
